# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
2.158211410919915196e-01   1.709919198187782223e-03   1.833294546939227376e-04
2.175428645395175720e-01   1.696431283747163550e-03   1.874179706953140302e-04
2.192783231179708248e-01   1.728769592552993010e-03   1.895571081972760640e-04
2.210276264000134439e-01   1.732853586616490537e-03   1.929978626515393221e-04
2.227908848324286761e-01   1.744827120947459956e-03   1.961271818376795584e-04
2.245682097430942437e-01   1.770793663153360890e-03   1.987030417064549652e-04
2.263597133480113599e-01   1.762372156407804357e-03   2.028599019026597371e-04
2.281655087583897568e-01   1.805909462375277679e-03   2.047347549040558603e-04
2.299857099877891664e-01   1.785379203364959770e-03   2.095765850248888036e-04
2.318204319593180074e-01   1.835024664449430576e-03   2.112540369633590708e-04
2.336697905128892194e-01   1.815904530843007918e-03   2.161756970324472059e-04
2.355339024125341907e-01   1.857450689970034955e-03   2.183154140827761646e-04
2.374128853537748607e-01   1.853197212850175206e-03   2.226822171157595142e-04
2.393068579710551091e-01   1.875344421271308562e-03   2.258401592955946384e-04
2.412159398452304038e-01   1.893915435221759378e-03   2.292482693874366313e-04
2.431402515111183160e-01   1.892927495417211139e-03   2.336426818608547493e-04
2.450799144651087114e-01   1.933396493410834312e-03   2.361015932881213033e-04
2.470350511728346687e-01   1.914847873240398297e-03   2.415026676224642222e-04
2.490057850769046843e-01   1.967501143244961438e-03   2.434596493901100870e-04
2.509922406046965482e-01   1.944318564585990807e-03   2.492562852313247789e-04
2.529945431762134489e-01   1.994304501690536031e-03   2.514424431057364520e-04
2.550128192120025283e-01   1.981777262105460270e-03   2.568701894505842609e-04
2.570471961411370243e-01   2.014944539600296153e-03   2.600198308279472984e-04
2.590978024092615573e-01   2.024624065862006862e-03   2.644667688189692475e-04
2.611647674867019764e-01   2.033259201709271616e-03   2.690172276329409013e-04
2.632482218766399873e-01   2.068177812584973303e-03   2.722870879692462710e-04
2.653482971233525611e-01   2.054322082055994730e-03   2.781811794895185292e-04
2.674651258205173465e-01   2.107503860313580512e-03   2.806027160074888891e-04
2.695988416195845283e-01   2.082434310623740466e-03   2.872817346774861813e-04
2.717495792382150221e-01   2.139401942852430655e-03   2.896093742259141712e-04
2.739174744687862262e-01   2.119365929715103739e-03   2.962119075394380771e-04
2.761026641869659404e-01   2.163754814758188372e-03   2.993449520084555198e-04
2.783052863603537319e-01   2.163563838509772325e-03   3.050431406672801920e-04
2.805254800571928553e-01   2.183672513195772120e-03   3.096671913127859951e-04
2.827633854551496739e-01   2.210676669470981216e-03   3.140111023390601856e-04
2.850191438501646912e-01   2.204337533483056132e-03   3.203041045092269983e-04
2.872928976653734701e-01   2.255226826387411124e-03   3.234331409324496076e-04
2.895847904600989398e-01   2.230978133077969865e-03   3.309611275000176015e-04
2.918949669389155344e-01   2.292790304658590735e-03   3.335869036452812435e-04
2.942235729607850514e-01   2.266760940860166728e-03   3.414446299810151007e-04
2.965707555482663960e-01   2.321818394968596256e-03   3.445975073884780015e-04
2.989366628967977668e-01   2.311450254834293474e-03   3.517520507394999389e-04
3.013214443840535606e-01   2.344353245906265377e-03   3.563802128094848234e-04
3.037252505793757718e-01   2.361398960871184064e-03   3.620894279144501937e-04
3.061482332532804440e-01   2.365314580652056690e-03   3.686657853222756963e-04
3.085905453870401716e-01   2.410917090812945973e-03   3.728044134962435561e-04
3.110523411823429840e-01   2.390602989094334999e-03   3.811034911094177678e-04
3.135337760710281696e-01   2.454508773033122100e-03   3.842568418772405298e-04
3.160350067248997585e-01   2.424749704531028050e-03   3.934044143072656626e-04
3.185561910656191098e-01   2.489100117162318208e-03   3.966760239846785501e-04
3.210974882746746584e-01   2.469046905624321976e-03   4.054687713204854836e-04
3.236590588034329308e-01   2.515356393513244401e-03   4.100625833001700924e-04
3.262410643832688306e-01   2.520927491299457344e-03   4.174438302958478442e-04
3.288436680357771369e-01   2.537528326682712398e-03   4.241780899665071073e-04
3.314670340830651041e-01   2.574883928876067676e-03   4.296841316450914763e-04
3.341113281581273298e-01   2.561845902356358565e-03   4.386324554886589949e-04
3.367767172153037225e-01   2.624603663925231724e-03   4.426240513970278786e-04
3.394633695408202922e-01   2.594064989007588157e-03   4.530394896615559013e-04
3.421714547634144288e-01   2.665495852794146428e-03   4.566094364926850599e-04
3.449011438650448902e-01   2.637130958402463411e-03   4.671810631563156789e-04
3.476526091916872785e-01   2.696599297133205238e-03   4.717548880296986141e-04
3.504260244642151689e-01   2.689905019105339520e-03   4.811129234727350872e-04
3.532215647893690025e-01   2.721081158386494218e-03   4.878870347023865259e-04
3.560394066708113536e-01   2.747500045579771670e-03   4.951648856356980020e-04
3.588797280202711826e-01   2.745083175601718654e-03   5.046026925555578690e-04
3.617427081687771273e-01   2.803140707959961894e-03   5.098285066178451534e-04
3.646285278779792249e-01   2.775332806590411362e-03   5.214254330980637626e-04
3.675373693515623374e-01   2.850843690866491226e-03   5.255711692470174017e-04
3.704694162467500052e-01   2.816446601338467529e-03   5.380025376104225323e-04
3.734248536858998380e-01   2.887859173522491080e-03   5.426482639454786048e-04
3.764038682681921100e-01   2.869003966337013625e-03   5.542639519588050132e-04
3.794066480814107800e-01   2.915878722957819698e-03   5.609905664991731268e-04
3.824333827138191588e-01   2.929191672728896721e-03   5.704754307244116248e-04
3.854842632661298341e-01   2.940484867032760845e-03   5.802179770305741259e-04
3.885594823635708517e-01   2.990211135316729173e-03   5.871572101924215628e-04
3.916592341680467104e-01   2.969013596869457452e-03   5.997821327074871279e-04
3.947837143903979995e-01   3.044934531885053804e-03   6.048929976055373442e-04
3.979331203027579034e-01   3.007646269673272532e-03   6.191875654965867245e-04
4.011076507510072942e-01   3.088774031497248680e-03   6.241007484482647815e-04
4.043075061673297443e-01   3.058880984362197155e-03   6.382055211432430134e-04
4.075328885828658487e-01   3.121609881477800923e-03   6.448570102293987990e-04
4.107840016404696870e-01   3.120414373629067963e-03   6.569920454298173659e-04
4.140610506075655950e-01   3.147969995763274381e-03   6.668505021144583832e-04
4.173642423891086861e-01   3.185927810277114358e-03   6.760556392126453300e-04
4.206937855406481241e-01   3.175338123598319285e-03   6.894923401936661972e-04
4.240498902814950899e-01   3.247518840311612847e-03   6.960781326841038695e-04
4.274327685079951089e-01   3.211220004897582646e-03   7.121476652736917099e-04
4.308426338069071826e-01   3.298845107053293216e-03   7.176530061723166267e-04
4.342797014688886681e-01   3.260115012566446209e-03   7.344012284691501516e-04
4.377441885020884049e-01   3.337730488696136633e-03   7.410434370800037408e-04
4.412363136458483659e-01   3.321611474268446051e-03   7.562499060446919259e-04
4.447562973845137213e-01   3.367163679135365840e-03   7.660608075021632744e-04
4.483043619613541475e-01   3.390407289118367931e-03   7.781383112030029791e-04
4.518807313925957136e-01   3.394239701471627162e-03   7.921213530091494870e-04
4.554856314815644014e-01   3.458305496239038636e-03   8.008128316899583606e-04
4.591192898329432004e-01   3.427413817706801390e-03   8.184690867956944922e-04
4.627819358671420580e-01   3.517437938277914993e-03   8.250424962815574139e-04
4.664738008347836251e-01   3.473128028171084628e-03   8.444839882715399464e-04
4.701951178313030222e-01   3.563449955798437575e-03   8.513129051613346765e-04
4.739461218116655106e-01   3.533152328566729720e-03   8.699541872514988516e-04
4.777270496052006266e-01   3.597356908484578269e-03   8.796173195566392520e-04
4.815381399305553867e-01   3.603733470762889197e-03   8.951979366233926965e-04
4.853796334107660093e-01   3.625284395685436558e-03   9.094370022753197171e-04
4.892517725884507063e-01   3.676947957414869461e-03   9.209756605463791882e-04
4.931548019411227113e-01   3.656138394815790053e-03   9.399309818148085527e-04
4.970889678966264325e-01   3.743778128354119557e-03   9.482148756027981244e-04
5.010545188486962287e-01   3.698088335036966903e-03   9.702705821079978367e-04
5.050517051726391982e-01   3.797718467782575536e-03   9.776491524620505025e-04
5.090807792411434773e-01   3.755248107109591255e-03   9.999903946279824988e-04
5.131419954402122174e-01   3.837468919215044922e-03   1.009514050549916884e-03
5.172356101852252364e-01   3.825898521642436597e-03   1.029212438304520118e-03
5.213618819371281798e-01   3.867600641576820868e-03   1.043428636120446789e-03
5.255210712187511346e-01   3.903012356831014364e-03   1.058643309011909547e-03
5.297134406312576926e-01   3.896869853307344776e-03   1.078523089051707700e-03
5.339392548707245778e-01   3.976936772339968382e-03   1.089331111285797007e-03
5.381987807448541661e-01   3.934796942014791646e-03   1.113775568423995381e-03
5.424922871898198995e-01   4.039211485765012433e-03   1.122266875752180211e-03
5.468200452872467032e-01   3.987843473864668455e-03   1.148433110708245442e-03
5.511823282813256286e-01   4.086011101412725076e-03   1.157984441310098847e-03
5.555794115960666080e-01   4.056717027207243018e-03   1.182348836200364977e-03
5.600115728526876557e-01   4.119809273661001296e-03   1.196323155691330492e-03
5.644790918871431806e-01   4.135921793665554153e-03   1.216091555927558852e-03
5.689822507677926300e-01   4.148544448392255286e-03   1.236461226335721546e-03
5.735213338132089111e-01   4.215799533151899474e-03   1.250768382899412239e-03
5.780966276101299206e-01   4.182558292712414486e-03   1.277223108148853661e-03
5.827084210315530699e-01   4.286306827301034246e-03   1.287615192982365315e-03
5.873570052549739184e-01   4.230483374932680549e-03   1.317551846092474867e-03
5.920426737807701345e-01   4.341050146831350841e-03   1.327508643445589158e-03
5.967657224507326719e-01   4.295709891680773475e-03   1.356962574697907504e-03
6.015264494667449391e-01   4.379954207033055769e-03   1.370595358668000308e-03
6.063251554096096285e-01   4.374871008888013384e-03   1.395789568159278233e-03
6.111621432580273128e-01   4.409449128589318194e-03   1.416198038554928587e-03
6.160377184077254764e-01   4.459012547242627994e-03   1.435112362371409028e-03
6.209521886907407584e-01   4.440037278271738962e-03   1.463054457858574929e-03
6.259058643948542944e-01   4.537048274835083633e-03   1.476371242744076769e-03
6.308990582831830451e-01   4.482155190438793027e-03   1.509811975170939451e-03
6.359320856139265565e-01   4.600166685361574935e-03   1.520810705885387078e-03
6.410052641602717038e-01   4.541955411252019716e-03   1.555590254087326190e-03
6.461189142304561983e-01   4.645432975923377387e-03   1.568968847780705675e-03
6.512733586879918546e-01   4.618705962143151468e-03   1.600385143623352753e-03
6.564689229720497288e-01   4.677109564117125015e-03   1.620425359781478905e-03
6.617059351180071269e-01   4.704897846383678840e-03   1.645137835293436273e-03
6.669847257781593708e-01   4.705105042622027660e-03   1.673927796184773026e-03
6.723056282425964314e-01   4.789088438832250424e-03   1.691420097823568809e-03
6.776689784602453193e-01   4.741107672527737106e-03   1.727867737691619714e-03
6.830751150600824495e-01   4.860404117429098156e-03   1.740841135953011569e-03
6.885243793725123185e-01   4.793906217406226390e-03   1.780932849830020419e-03
6.940171154509194862e-01   4.912925034765374885e-03   1.794402545362510423e-03
6.995536700933904228e-01   4.865763643585272261e-03   1.832677715109382521e-03
7.051343928646099934e-01   4.948176727983617275e-03   1.852063173440473285e-03
7.107596361179322475e-01   4.951330951097463254e-03   1.883773821275061891e-03
7.164297550176266238e-01   4.974676531296770392e-03   1.912705626715118391e-03
7.221451075613026793e-01   5.039602666327109605e-03   1.935816228717480211e-03
7.279060546025128975e-01   5.004649384496595056e-03   1.974542931016491469e-03
7.337129598735359082e-01   5.118200837881233846e-03   1.990739125994630144e-03
7.395661900083425611e-01   5.049172459692545523e-03   2.035825283432427489e-03
7.454661145657431875e-01   5.178314245325266879e-03   2.050056397905785331e-03
7.514131060527212691e-01   5.113668874187276420e-03   2.095574841953825890e-03
7.574075399479526238e-01   5.218312298116705057e-03   2.114228462765491839e-03
7.634497947255119987e-01   5.195573905741467276e-03   2.154048303647527682e-03
7.695402518787691770e-01   5.244543014098088964e-03   2.182423188931326488e-03
7.756792959444755997e-01   5.285165356765588081e-03   2.212720606879783024e-03
7.818673145270427227e-01   5.268930748756549612e-03   2.252793129810600099e-03
7.881046983230148850e-01   5.369297777354902976e-03   2.273767349918556693e-03
7.943918411457369100e-01   5.304273706999271601e-03   2.323186559769622669e-03
8.007291399502178830e-01   5.436600454792004170e-03   2.339228141370641809e-03
8.071169948581947695e-01   5.359086995721427070e-03   2.392026443610536981e-03
8.135558091833945404e-01   5.482072139788802222e-03   2.410175212414926871e-03
8.200459894569991359e-01   5.434058503055271341e-03   2.459006317400323598e-03
8.265879454533118231e-01   5.509202935409132466e-03   2.486229065414760370e-03
8.331820902156301667e-01   5.521580406016845036e-03   2.525306139181750491e-03
8.398288400823245015e-01   5.528715300400907293e-03   2.565640982616258000e-03
8.465286147131240169e-01   5.608612446809102536e-03   2.593210619075452666e-03
8.532818371156137838e-01   5.554364638099921862e-03   2.645942519947582471e-03
8.600889336719416134e-01   5.681793749666106189e-03   2.665251025133875441e-03
8.669503341657396334e-01   5.597434369504176478e-03   2.724929079444287586e-03
8.738664718092592487e-01   5.732786066679102475e-03   2.743194448449657197e-03
8.808377832707233734e-01   5.662117045888232815e-03   2.801593388767728305e-03
8.878647087018961548e-01   5.761694476400919078e-03   2.827286479623150692e-03
8.949476917658738540e-01   5.743658999875733868e-03   2.876622424399541238e-03
9.020871796650961061e-01   5.777147355367288385e-03   2.916073301763153457e-03
9.092836231695813343e-01   5.830070850244108323e-03   2.952227830434831553e-03
9.165374766453869837e-01   5.792942727937041084e-03   3.006910502991582204e-03
9.238491980832977957e-01   5.906784201539370255e-03   3.031340177811756194e-03
9.312192491277418993e-01   5.822552655789113921e-03   3.096990066452190091e-03
9.386480951059374966e-01   5.962431223633304390e-03   3.116460519664098362e-03
9.461362050572730276e-01   5.873662020762473318e-03   3.184494094091287232e-03
9.536840517629211478e-01   5.993433299640099458e-03   3.208620657521595466e-03
9.612921117756888512e-01   5.944941057595454909e-03   3.269408776791659331e-03
9.689608654501055129e-01   6.005525118134121682e-03   3.306885281524948612e-03
9.766907969727522953e-01   6.026390243244607141e-03   3.353644548139491071e-03
9.844823943928312504e-01   6.011549907597597484e-03   3.408631828882112327e-03
9.923361496529808923e-01   6.103180206514966302e-03   3.440372897038119701e-03
1.000252558620335019e+00   6.026358124676066234e-03   3.510538095027103053e-03
1.008232121117831337e+00   6.161496193537237265e-03   3.532806917276146413e-03
1.016275340955769213e+00   6.060821866469385914e-03   3.609912757663151246e-03
1.024382725963618235e+00   6.194059363257122322e-03   3.632894174138479038e-03
1.032554788022081782e+00   6.117361814298314521e-03   3.705842055047830000e-03
1.040792043095416508e+00   6.203090438826609244e-03   3.740453326033431510e-03
1.049095011264008059e+00   6.188809418669882594e-03   3.799671278139866732e-03
1.057464216757208364e+00   6.199484722367611805e-03   3.853134052449448243e-03
1.065900187986433822e+00   6.261110547905128672e-03   3.894585675267531882e-03
1.074403457578528176e+00   6.198483977766014279e-03   3.967263266047256660e-03
1.082974562409391384e+00   6.318833912038892588e-03   3.994411980686586421e-03
1.091614043637876508e+00   6.213548013326242181e-03   4.079280048672393605e-03
1.100322446739957050e+00   6.351297889877829082e-03   4.102088633729699188e-03
1.109100321543166956e+00   6.250872953087443368e-03   4.187203113429312402e-03
1.117948222261315738e+00   6.356849275204838438e-03   4.218413851812547431e-03
1.126866707529480038e+00   6.306769811452765488e-03   4.291530145997997543e-03
1.135856340439274748e+00   6.343547043580667448e-03   4.341600571851103076e-03
1.144917688574403902e+00   6.368989987324926924e-03   4.395168455086073504e-03
1.154051324046499127e+00   6.325942095935624225e-03   4.467865275589523975e-03
1.163257823531238744e+00   6.421504532360394236e-03   4.502372162686459935e-03
1.172537768304759087e+00   6.319218985356505301e-03   4.592865599162959493e-03
1.181891744280354928e+00   6.450842239450977310e-03   4.617067729002644581e-03
1.191320342045471659e+00   6.333039060391091810e-03   4.713442822017222499e-03
1.200824156898995021e+00   6.451440889834757220e-03   4.741221467591040864e-03
1.210403788888835486e+00   6.367561205319903321e-03   4.828970523303909891e-03
1.220059842849814169e+00   6.427844215692621148e-03   4.873920811820904239e-03
1.229792928441851174e+00   6.413256655720562908e-03   4.941734823429819699e-03
1.239603660188457690e+00   6.392841065428833160e-03   5.011584188427662713e-03
1.249492657515535399e+00   6.454615665938018623e-03   5.056138656532920862e-03
1.259460544790485637e+00   6.362281050000944370e-03   5.149273100020194602e-03
1.269507951361630749e+00   6.476271543216421955e-03   5.176994345475000904e-03
1.279635511597948749e+00   6.348645732422586105e-03   5.282625963877237568e-03
1.289843864929127282e+00   6.469079618910835751e-03   5.307556859798114382e-03
1.300133655885933992e+00   6.355961293536136619e-03   5.409652643616077138e-03
1.310505534140911976e+00   6.433696080868354580e-03   5.448090595975791338e-03
1.320960154549397858e+00   6.378103144334158758e-03   5.531646242497178026e-03
1.331498177190867827e+00   6.380210090765465331e-03   5.595584603910740661e-03
1.342120267410614076e+00   6.401178393462132223e-03   5.652792960827874962e-03
1.352827095861751872e+00   6.323982079727823863e-03   5.744791352450778592e-03
1.363619338547564119e+00   6.409024825657474826e-03   5.778573963048787808e-03
1.374497676864182560e+00   6.279376120091476401e-03   5.890229639460546444e-03
1.385462797643608024e+00   6.389601672751477751e-03   5.913553721935593116e-03
1.396515393197077293e+00   6.253919928777392813e-03   6.028378234811214778e-03
1.407656161358772806e+00   6.339687215766143767e-03   6.059430752837637914e-03
1.418885805529882305e+00   6.245243516177079526e-03   6.159169999887845193e-03
1.430205034723010415e+00   6.265993794255232847e-03   6.214162321139878216e-03
1.441614563606943067e+00   6.242014835602712614e-03   6.286139667911003030e-03
1.453115112551771171e+00   6.182276234082248814e-03   6.372573734417785567e-03
1.464707407674371797e+00   6.228467632949684536e-03   6.415099744452604225e-03
1.476392180884254612e+00   6.103638589469475607e-03   6.528273378025126195e-03
1.488170169929771802e+00   6.190662158662319815e-03   6.551817006831120449e-03
1.500042118444698813e+00   6.040367585574433172e-03   6.676150050700980360e-03
1.512008775995184351e+00   6.121928689656637793e-03   6.699594492426908833e-03
1.524070898127076967e+00   5.993786984163060154e-03   6.814455936580723211e-03
1.536229246413628680e+00   6.025301175060185366e-03   6.857744960052325651e-03
1.548484588503578063e+00   5.955778773321626467e-03   6.945602335418104255e-03
1.560837698169618371e+00   5.912001763007549565e-03   7.021621598777652920e-03
1.573289355357251118e+00   5.912108812452796999e-03   7.075283720897674808e-03
1.585840346234030473e+00   5.796659575777849890e-03   7.184263087375217065e-03
1.598491463239199772e+00   5.848145891466278307e-03   7.210214383169706413e-03
1.611243505133724163e+00   5.691263873683451331e-03   7.339050101835111264e-03
1.624097277050722488e+00   5.754609546884027586e-03   7.355343691960862171e-03
1.637053590546301285e+00   5.600326877467662855e-03   7.482328587762471402e-03
1.650113263650795137e+00   5.631013195622583054e-03   7.511667626346454386e-03
1.663277120920414243e+00   5.519186507451387044e-03   7.614923531520309541e-03
1.676545993489305220e+00   5.485462099809778475e-03   7.675557550728939402e-03
1.689920719122027126e+00   5.436055942985369011e-03   7.741876697427534960e-03
1.703402142266446040e+00   5.330991845921442471e-03   7.839943565621468324e-03
1.716991114107050631e+00   5.336881145717294918e-03   7.870442911869128880e-03
1.730688492618694729e+00   5.180045388793845518e-03   7.996942702180848128e-03
1.744495142620767547e+00   5.210940753175833176e-03   8.007095310423305648e-03
1.758411935831796002e+00   5.039400895182765024e-03   8.140912670795854775e-03
1.772439750924483359e+00   5.054877145675215101e-03   8.154726338085321186e-03
1.786579473581186406e+00   4.907601719702331736e-03   8.270696949583811880e-03
1.800831996549834280e+00   4.873569906075311473e-03   8.311197232167321161e-03
1.815198219700296711e+00   4.775839298692161755e-03   8.390111423277505504e-03
1.829679050081197245e+00   4.677626994646212448e-03   8.469879439716570049e-03
1.844275401977182982e+00   4.631779411360390127e-03   8.506408870000946310e-03
1.858988196966651518e+00   4.478680408069674046e-03   8.622038030152460661e-03
1.873818363979935064e+00   4.464621683171130125e-03   8.627277673100215358e-03
1.888766839357951977e+00   4.284533663951612531e-03   8.760145831313929585e-03
1.903834566911325021e+00   4.269240704457951709e-03   8.757552076666095392e-03
1.919022497979971487e+00   4.096174496871825103e-03   8.880803147522818228e-03
1.934331591493168023e+00   4.047741671136765619e-03   8.896969985984382046e-03
1.949762814030095548e+00   3.907785768735739552e-03   8.986055097605485931e-03
1.965317139880865982e+00   3.807937400391514168e-03   9.039928940749846972e-03
1.980995551108037711e+00   3.709566105918289843e-03   9.082517073298946794e-03
1.996799037608619765e+00   3.559585442668253708e-03   9.177401484256126479e-03
2.012728597176571377e+00   3.491990086876109543e-03   9.178599979879563733e-03
2.028785235565801592e+00   3.310129831812974599e-03   9.300289845657588872e-03
2.044969966553667806e+00   3.249601258607081461e-03   9.280915425301005175e-03
2.061283812004986338e+00   3.061796180295958594e-03   9.402887725693356499e-03
2.077727801936548158e+00   2.982751045985039193e-03   9.391308501464036215e-03
2.094302974582151311e+00   2.811182003493243198e-03   9.485035610233932130e-03
2.111010376458155147e+00   2.696698640414371250e-03   9.505747867009309987e-03
2.127851062429551909e+00   2.551313585686369127e-03   9.552054994677683028e-03
2.144826095776570796e+00   2.398695063139522424e-03   9.615572410211079696e-03
2.161936548261808255e+00   2.275046597333076417e-03   9.612436127881813022e-03
2.179183500197898748e+00   2.094534079882010621e-03   9.710638350510746031e-03
2.196568040515723297e+00   1.978160072960959831e-03   9.674175821437881392e-03
2.214091266833159377e+00   1.786187275079999422e-03   9.783119551303167891e-03
2.231754285524383707e+00   1.660752398596972634e-03   9.741235897695663462e-03
2.249558211789727036e+00   1.471520088613808598e-03   9.830418993359875748e-03
2.267504169726082264e+00   1.326444589946560544e-03   9.811573150134316953e-03
2.285593292397880560e+00   1.146029302063609600e-03   9.855984855580864762e-03
2.303826721908627029e+00   9.799841350294604195e-04   9.877572986824885090e-03
2.322205609473012355e+00   8.055644848993466283e-04   9.867665058920251780e-03
2.340731115489598668e+00   6.245934637246669573e-04   9.928744833362722344e-03
2.359404409614080933e+00   4.485644309540949299e-04   9.874240690303518614e-03
2.378226670833139877e+00   2.604643780901789757e-04   9.955605022372113894e-03
2.397199087538878448e+00   7.665604634958911691e-05   9.881536562289404066e-03
2.416322857603853347e+00  -1.148511347501401795e-04   9.953170503736842936e-03
2.435599188456706976e+00  -3.066375231526234472e-04   9.889697480186894832e-03
2.455029297158402457e+00  -5.044307622528148433e-04   9.922630360860015472e-03
2.474614410479063054e+00  -6.983068524994045026e-04   9.892754083483499758e-03
2.494355764975430656e+00  -9.095144547199060904e-04   9.870501146356016123e-03
2.514254607068937553e+00  -1.097984948532324282e-03   9.880667109197506168e-03
2.534312193124400814e+00  -1.328026736232882331e-03   9.805605397579818250e-03
2.554529789529349504e+00  -1.508501249673235411e-03   9.843017899473067989e-03
2.574908672773979390e+00  -1.755051662859112961e-03   9.735111986102457787e-03
2.595450129531746697e+00  -1.934376141363274406e-03   9.772831510311077302e-03
2.616155456740607121e+00  -2.185187744522076696e-03   9.661265587305439134e-03
2.637025961684900555e+00  -2.378894793420847573e-03   9.668964545773629793e-03
2.658062962077890390e+00  -2.615637382864089040e-03   9.580145184737928060e-03
2.679267786144960528e+00  -2.841269514376437710e-03   9.536088717305527332e-03
2.700641772707475852e+00  -3.048340145811822763e-03   9.482946102996556506e-03
2.722186271267312829e+00  -3.315540375577905648e-03   9.382303160246784415e-03
2.743902642092062916e+00  -3.489770166537121878e-03   9.359230691467324004e-03
2.765792256300917629e+00  -3.792133594132495421e-03   9.215392070688858614e-03
2.787856495951237967e+00  -3.948097908549563946e-03   9.200781389573347430e-03
2.810096754125811280e+00  -4.261690146427928212e-03   9.039294793106635723e-03
2.832514435020812016e+00  -4.428781675510028680e-03   9.004458360108468992e-03
2.855110954034455251e+00  -4.719512547846920099e-03   8.852242836743311541e-03
2.877887737856362094e+00  -4.930636246171201872e-03   8.772906866982123700e-03
2.900846224557639186e+00  -5.168412899535036568e-03   8.647295207587024982e-03
2.923987863681674071e+00  -5.444484123819983215e-03   8.512882973964264535e-03
2.947314116335655321e+00  -5.618243506850962438e-03   8.414983360500198281e-03
2.970826455282824075e+00  -5.955492128043540778e-03   8.231970683781390796e-03
2.994526365035460103e+00  -6.081816159174913139e-03   8.146899080514384203e-03
3.018415341948610831e+00  -6.448609114123802534e-03   7.935118402992403022e-03
3.042494894314568210e+00  -6.568661619323946238e-03   7.838697012562824418e-03
3.066766542458096101e+00  -6.914909655670246728e-03   7.622452474058472212e-03
3.091231818832424150e+00  -7.079328941944698639e-03   7.491284916870887337e-03
3.115892268115999286e+00  -7.355918732855901317e-03   7.289230067454908688e-03
3.140749447310014375e+00  -7.603016038496871257e-03   7.109794556712736684e-03
3.165804925836713579e+00  -7.783596114003792782e-03   6.927845451422061374e-03
3.191060285638481542e+00  -8.120085019395954437e-03   6.700894663236791650e-03
3.216517121277725266e+00  -8.215441137226496202e-03   6.530925674870461523e-03
3.242177040037548696e+00  -8.608893442850856087e-03   6.269695762469974787e-03
3.268041662023231986e+00  -8.666405371722413556e-03   6.094128670952141807e-03
3.294112620264524338e+00  -9.054284390337724933e-03   5.817608763260980614e-03
3.320391560818746868e+00  -9.140966644988316597e-03   5.617463119436985966e-03
3.346880142874721020e+00  -9.454022672741601435e-03   5.342023119672769521e-03
3.373580038857526997e+00  -9.628992974373206531e-03   5.104672670980074656e-03
3.400492934534096179e+00  -9.820040511444676906e-03   4.837809260990617345e-03
3.427620529119644655e+00  -1.010764964137298230e-02   4.561122509113912406e-03
3.454964535384959845e+00  -1.017343760358766815e-02   4.299827971992931444e-03
3.482526679764539779e+00  -1.054905934670525257e-02   3.991277686697995014e-03
3.510308702465595676e+00  -1.053492399892970444e-02   3.725223838621817985e-03
3.538312357577925837e+00  -1.093078685352211372e-02   3.396976667121835106e-03
3.566539413184663054e+00  -1.091458990250038057e-02   3.114465969620310113e-03
3.594991651473905758e+00  -1.124470185282594285e-02   2.777244771234478951e-03
3.623670868851246674e+00  -1.130549239289640323e-02   2.470769325645218954e-03
3.652578876053186985e+00  -1.150016938179849318e-02   2.129597997050567109e-03
3.681717498261465327e+00  -1.168417259701780460e-02   1.798346782527413673e-03
3.711088575218294938e+00  -1.171978070800237977e-02   1.452052710119839133e-03
3.740693961342520524e+00  -1.201833772232377417e-02   1.100501866555931435e-03
3.770535525846700597e+00  -1.192905232473953983e-02   7.447423412001395997e-04
3.800615152855127743e+00  -1.227876330965134433e-02   3.786014859982895749e-04
3.830934741522784126e+00  -1.214428162462684313e-02   1.029957737101976785e-05
3.861496206155252686e+00  -1.245042318584160639e-02  -3.675413410242104272e-04
3.892301476329580012e+00  -1.236378491454986558e-02  -7.471441238748998542e-04
3.923352497016104667e+00  -1.253794418822182406e-02  -1.138129293110383931e-03
3.954651228701261179e+00  -1.256650061304554269e-02  -1.523719205255031489e-03
3.986199647511354360e+00  -1.256278381009053556e-02  -1.931593765962297824e-03
4.017999745337336392e+00  -1.271885969174795655e-02  -2.317273192272241433e-03
4.050053529960559118e+00  -1.255309414744211656e-02  -2.743636925984634708e-03
4.082363025179549076e+00  -1.278720506698552764e-02  -3.127584706697339630e-03
4.114930270937780854e+00  -1.253049738160643897e-02  -3.567761475062244340e-03
4.147757323452475831e+00  -1.275049852044072597e-02  -3.955058542854827941e-03
4.180846255344427220e+00  -1.249947436763769286e-02  -4.397133869561677122e-03
4.214199155768856286e+00  -1.260779224712535625e-02  -4.798484296173666751e-03
4.247818130547323712e+00  -1.244403959284405906e-02  -5.226835517664038359e-03
4.281705302300679250e+00  -1.237716155874638707e-02  -5.653051767965751838e-03
